Quantity,UnitPrice,total_amount
1,2.1,2.1
12,0.42,5.04
1,2.54,2.54
2,2.95,5.9
3,3.75,11.25
24,1.95,46.8
13,1.65,21.45
1,2.95,2.95
6,4.25,25.5
4,4.95,19.8
10,4.65,46.5
1,1.25,1.25
2,2.55,5.1
40,2.13,85.19999999999999
2,3.36,6.72
6,0.65,3.9000000000000004
6,7.95,47.7
6,2.1,12.600000000000001
12,0.42,5.04
1,8.5,8.5
1,0.42,0.42
1,4.21,4.21
1,16.98,16.98
1,2.1,2.1
1,4.21,4.21
12,0.85,10.2
5,1.25,6.25
1,1.45,1.45
72,2.1,151.20000000000002
8,1.65,13.2
1,0.85,0.85
10,1.65,16.5
12,1.45,17.4
6,0.42,2.52
6,2.95,17.700000000000003
24,1.69,40.56
10,1.25,12.5
1,9.95,9.95
2,5.91,11.82
1,12.75,12.75
1,1.69,1.69
2,1.45,2.9
3,3.75,11.25
2,35.75,71.5
48,0.85,40.8
6,2.1,12.600000000000001
1,1.25,1.25
30,6.75,202.5
13,12.72,165.36
1,0.55,0.55
6,2.55,15.299999999999999
1,12.75,12.75
95,2.51,238.45
1,11.02,11.02
1,2.51,2.51
1,1.65,1.65
2,8.5,17.0
3,2.82,8.459999999999999
24,1.25,30.0
2,8.47,16.94
2,4.21,8.42
12,1.69,20.28
1,4.95,4.95
3,2.95,8.850000000000001
14,1.25,17.5
2,1.69,3.38
5,4.21,21.05
2,7.95,15.9
1,5.06,5.06
1,1.66,1.66
2,1.49,2.98
11,1.66,18.259999999999998
2,0.85,1.7
2,4.25,8.5
72,0.55,39.6
1,16.98,16.98
3,6.95,20.85
3,2.95,8.850000000000001
12,0.42,5.04
5,1.25,6.25
32,1.69,54.08
24,0.55,13.200000000000001
12,1.25,15.0
2,4.25,8.5
1,0.85,0.85
4,2.51,10.04
1,1.25,1.25
6,1.25,7.5
9,3.36,30.24
1,7.62,7.62
-1,4.95,-4.95
6,2.95,17.700000000000003
6,1.06,6.36
1,3.95,3.95
1,4.25,4.25
12,1.65,19.799999999999997
20,1.95,39.0
1,16.98,16.98
2,0.55,1.1
8,3.19,25.52
3,1.65,4.949999999999999
1,3.36,3.36
12,1.49,17.88
1,4.21,4.21
1,0.0,0.0
2,2.1,4.2
6,0.85,5.1
1,5.06,5.06
4,2.1,8.4
4,0.29,1.16
2,1.95,3.9
1,6.77,6.77
2,1.95,3.9
24,1.69,40.56
3,1.25,3.75
12,1.25,15.0
2,2.51,5.02
3,0.85,2.55
3,2.55,7.6499999999999995
12,0.85,10.2
1,1.25,1.25
2,2.95,5.9
1,1.66,1.66
5,0.65,3.25
1,2.1,2.1
4,3.95,15.8
10,1.65,16.5
2,2.51,5.02
1,2.95,2.95
1,1.25,1.25
1,3.36,3.36
12,0.85,10.2
5,2.55,12.75
1,2.95,2.95
2,2.51,5.02
1,8.47,8.47
1,5.91,5.91
1,0.85,0.85
49,7.62,373.38
1,3.75,3.75
1,9.95,9.95
5,1.66,8.299999999999999
1,1.65,1.65
3,4.95,14.850000000000001
1,5.91,5.91
3,4.21,12.629999999999999
3,1.66,4.9799999999999995
1,5.91,5.91
24,1.25,30.0
6,4.25,25.5
1,6.77,6.77
1,0.85,0.85
24,1.25,30.0
3,11.02,33.06
6,2.95,17.700000000000003
1,2.51,2.51
192,0.85,163.2
1,5.91,5.91
4,0.85,3.4
2,1.25,2.5
6,3.39,20.34
6,1.45,8.7
3,9.95,29.849999999999998
2,1.66,3.32
5,3.36,16.8
8,3.75,30.0
2,1.66,3.32
3,2.95,8.850000000000001
1,4.21,4.21
10,0.55,5.5
2,7.95,15.9
4,4.25,17.0
60,0.21,12.6
6,9.95,59.699999999999996
1,7.62,7.62
2,7.62,15.24
20,1.25,25.0
-2,8.5,-17.0
24,1.25,30.0
20,1.95,39.0
6,0.85,5.1
1,4.21,4.21
3,5.95,17.85
8,1.69,13.52
1,1.65,1.65
3,2.95,8.850000000000001
3,5.06,15.18
6,1.06,6.36
4,3.75,15.0
2,0.65,1.3
1,1.66,1.66
24,1.45,34.8
10,1.65,16.5
6,3.75,22.5
3,2.95,8.850000000000001
72,2.75,198.0
4,4.21,16.84
4,2.55,10.2
12,0.65,7.800000000000001
1,5.95,5.95
2,16.98,33.96
1,2.95,2.95
10,1.95,19.5
2,1.95,3.9
4,0.85,3.4
1,25.49,25.49
1,4.25,4.25
6,2.1,12.600000000000001
1,2.1,2.1
4,2.51,10.04
3,5.91,17.73
1,3.36,3.36
5,1.65,8.25
1000,0.32,320.0
1,12.75,12.75
1,4.21,4.21
1,5.91,5.91
1,7.95,7.95
1,1.25,1.25
20,0.85,17.0
5,2.1,10.5
6,4.95,29.700000000000003
1,1.25,1.25
1,3.36,3.36
3,8.47,25.410000000000004
2,9.32,18.64
1,3.45,3.45
2,1.95,3.9
1,0.55,0.55
192,0.55,105.60000000000001
4,4.65,18.6
1,1.66,1.66
2,13.57,27.14
1,2.95,2.95
10,1.25,12.5
1,3.36,3.36
1,5.06,5.06
4,1.25,5.0
1,2.98,2.98
12,6.35,76.19999999999999
22,0.81,17.82
1,1.28,1.28
1,3.75,3.75
6,0.85,5.1
1,5.09,5.09
1,12.75,12.75
6,2.1,12.600000000000001
24,2.95,70.80000000000001
4,2.1,8.4
2,1.66,3.32
1,3.75,3.75
12,1.25,15.0
1,4.21,4.21
3,2.51,7.529999999999999
1,14.43,14.43
1,9.95,9.95
1,12.72,12.72
1,2.51,2.51
16,0.65,10.4
2,3.75,7.5
2,0.85,1.7
4,3.75,15.0
1,1.25,1.25
4,25.49,101.96
1,3.36,3.36
4,7.65,30.6
1,85.79,85.79
12,1.06,12.72
2,8.5,17.0
24,0.85,20.4
3,2.51,7.529999999999999
1,4.21,4.21
2,0.85,1.7
2,2.55,5.1
12,0.42,5.04
-12,1.25,-15.0
20,1.65,33.0
1,4.21,4.21
1,1.65,1.65
2,2.55,5.1
-70,0.0,-0.0
10,8.47,84.7
3,4.95,14.850000000000001
1,7.95,7.95
1,2.13,2.13
2,7.95,15.9
1,8.47,8.47
12,1.25,15.0
2,2.95,5.9
2,4.21,8.42
2,9.95,19.9
2,145.0,290.0
1,4.21,4.21
48,1.25,60.0
24,1.25,30.0
1,4.95,4.95
10,3.95,39.5
1,5.91,5.91
1,2.1,2.1
2,2.55,5.1
1,3.81,3.81
4,1.66,6.64
1,5.06,5.06
2,0.43,0.86
8,5.06,40.48
1,16.98,16.98
1,5.91,5.91
1,5.91,5.91
2,1.66,3.32
2,13.57,27.14
1,2.95,2.95
36,0.42,15.12
24,0.55,13.200000000000001
1,1.66,1.66
48,2.55,122.39999999999999
3,3.75,11.25
1,14.43,14.43
12,0.85,10.2
6,0.85,5.1
36,2.31,83.16
20,1.95,39.0
1,3.35,3.35
2,2.1,4.2
2,2.95,5.9
1,1.66,1.66
4,4.25,17.0
24,1.25,30.0
6,2.1,12.600000000000001
1,3.36,3.36
1,5.91,5.91
12,1.45,17.4
10,6.75,67.5
5,4.21,21.05
5,1.66,8.299999999999999
4,1.66,6.64
2,1.25,2.5
2,5.95,11.9
6,4.95,29.700000000000003
48,0.29,13.919999999999998
18,3.75,67.5
1,1.95,1.95
20,4.21,84.2
1,3.75,3.75
1,0.85,0.85
1,1.28,1.28
4,7.95,31.8
10,0.42,4.2
48,3.75,180.0
1,2.55,2.55
12,1.45,17.4
4,3.75,15.0
4,4.95,19.8
-1,2.25,-2.25
6,2.51,15.059999999999999
12,2.1,25.200000000000003
2,4.95,9.9
1,2.51,2.51
1,1.66,1.66
2,9.95,19.9
24,4.25,102.0
1,2.13,2.13
3,3.36,10.08
6,4.25,25.5
1,8.47,8.47
1,50.0,50.0
9,8.47,76.23
4,4.21,16.84
50,0.42,21.0
1,7.95,7.95
1,2.51,2.51
1,1.66,1.66
3,1.28,3.84
1,5.91,5.91
1,0.85,0.85
4,10.17,40.68
18,2.95,53.1
1,16.98,16.98
3,4.21,12.629999999999999
3,0.85,2.55
2,8.5,17.0
10,1.25,12.5
-2,1.25,-2.5
2,7.95,15.9
1,5.91,5.91
3,2.1,6.300000000000001
1,2.95,2.95
1,2.51,2.51
1,1.65,1.65
1,2.51,2.51
4,7.95,31.8
1,1.25,1.25
4,3.95,15.8
2,4.95,9.9
24,2.95,70.80000000000001
2,5.95,11.9
8,4.25,34.0
2,1.66,3.32
1,0.85,0.85
3,1.25,3.75
2,2.1,4.2
2,2.1,4.2
4,2.51,10.04
6,0.85,5.1
2,2.51,5.02
3,2.95,8.850000000000001
2,12.75,25.5
1,11.02,11.02
5,2.1,10.5
3,0.95,2.8499999999999996
1,0.85,0.85
24,0.85,20.4
1,1.25,1.25
4,3.75,15.0
5,2.95,14.75
4,3.95,15.8
1,1.66,1.66
1,0.55,0.55
1,5.91,5.91
24,1.45,34.8
9,0.85,7.6499999999999995
3,4.21,12.629999999999999
2,3.75,7.5
8,0.65,5.2
6,1.65,9.899999999999999
2,16.98,33.96
12,1.25,15.0
104,2.13,221.51999999999998
1,14.95,14.95
1,12.75,12.75
1,0.42,0.42
2,21.23,42.46
1,5.91,5.91
10,1.25,12.5
1,7.95,7.95
1,9.95,9.95
2,0.55,1.1
2,1.25,2.5
16,4.95,79.2
16,7.95,127.2
8,1.25,10.0
1,2.51,2.51
1,2.96,2.96
3,5.95,17.85
16,0.42,6.72
4,3.75,15.0
1,3.36,3.36
6,1.25,7.5
10,1.95,19.5
24,1.25,30.0
1,2.1,2.1
2,0.84,1.68
1,1.95,1.95
24,0.55,13.200000000000001
1,2.1,2.1
1,5.91,5.91
1,0.85,0.85
12,5.06,60.72
3,0.65,1.9500000000000002
6,2.1,12.600000000000001
2,20.38,40.76
8,2.95,23.6
2,3.75,7.5
12,2.55,30.599999999999998
5,0.0,0.0
24,1.25,30.0
6,1.45,8.7
12,3.75,45.0
1,4.21,4.21
2,8.5,17.0
10,0.85,8.5
40,1.45,58.0
8,0.0,0.0
1,0.85,0.85
4,5.06,20.24
5,1.28,6.4
5,2.1,10.5
6,0.85,5.1
1,5.91,5.91
4,1.25,5.0
1,29.79,29.79
1,3.36,3.36
1,4.21,4.21
2,5.91,11.82
1,2.55,2.55
1,4.21,4.21
3,1.66,4.9799999999999995
288,0.0,0.0
2,2.51,5.02
-3,1.06,-3.18
5,2.1,10.5
2,4.21,8.42
4,12.75,51.0
2,2.51,5.02
24,1.25,30.0
3,0.81,2.43
1,12.72,12.72
12,3.95,47.400000000000006
2,1.66,3.32
5,5.06,25.299999999999997
24,0.55,13.200000000000001
12,1.95,23.4
1,4.21,4.21
3,1.95,5.85
2,1.45,2.9
2,5.91,11.82
2,2.1,4.2
1,4.95,4.95
2,0.85,1.7
1,3.75,3.75
18,4.21,75.78
1,3.36,3.36
2,4.21,8.42
1,3.36,3.36
-1,14.95,-14.95
12,1.65,19.799999999999997
4,7.95,31.8
1,2.51,2.51
1,0.21,0.21
4,3.75,15.0
10,0.65,6.5
3,0.55,1.6500000000000001
7,1.49,10.43
1,2.51,2.51
48,0.29,13.919999999999998
1,1.25,1.25
12,0.42,5.04
6,25.49,152.94
1,0.85,0.85
1,6.77,6.77
1,2.96,2.96
48,1.25,60.0
16,0.65,10.4
2,9.95,19.9
1,1.28,1.28
1,1.65,1.65
12,1.65,19.799999999999997
24,0.21,5.04
1,1.66,1.66
2,0.55,1.1
1,1.66,1.66
24,4.25,102.0
12,0.85,10.2
1,1.25,1.25
48,0.29,13.919999999999998
24,0.19,4.5600000000000005
6,2.1,12.600000000000001
1,5.91,5.91
6,2.55,15.299999999999999
12,1.49,17.88
1,19.53,19.53
96,0.42,40.32
8,1.69,13.52
10,6.75,67.5
12,0.85,10.2
3,5.95,17.85
1,1.65,1.65
29,0.0,0.0
1,1.65,1.65
10,1.65,16.5
1,4.21,4.21
1,1.25,1.25
6,3.39,20.34
1,3.25,3.25
6,2.1,12.600000000000001
5,1.25,6.25
2,1.66,3.32
48,0.65,31.200000000000003
24,1.65,39.599999999999994
1,5.95,5.95
18,2.55,45.9
12,2.1,25.200000000000003
2,5.06,10.12
4,3.36,13.44
2,2.95,5.9
2,5.95,11.9
24,0.29,6.959999999999999
3,4.25,12.75
1,2.96,2.96
-12,1.25,-15.0
4,1.25,5.0
12,1.66,19.919999999999998
4,0.85,3.4
10,1.25,12.5
-20,0.0,-0.0
60,0.85,51.0
5,1.25,6.25
1,4.21,4.21
2,7.95,15.9
2,7.95,15.9
16,2.95,47.2
2,2.1,4.2
6,2.95,17.700000000000003
3,2.1,6.300000000000001
1,8.47,8.47
2,2.95,5.9
6,1.69,10.14
4,2.55,10.2
2,7.95,15.9
1,0.43,0.43
6,1.25,7.5
1,2.1,2.1
8,3.95,31.6
1,39.95,39.95
6,0.85,5.1
12,2.95,35.400000000000006
5,0.55,2.75
1,5.91,5.91
2,8.47,16.94
2,1.25,2.5
6,2.1,12.600000000000001
33,2.51,82.83
1,9.95,9.95
3,1.65,4.949999999999999
-4,14.95,-59.8
1,3.36,3.36
2,2.55,5.1
1,8.47,8.47
1,0.85,0.85
1,4.21,4.21
1,1.66,1.66
1,0.81,0.81
12,1.95,23.4
1,1.65,1.65
1,4.81,4.81
1,2.51,2.51
2,0.85,1.7
2,7.95,15.9
24,0.55,13.200000000000001
6,2.55,15.299999999999999
3,2.95,8.850000000000001
4,12.75,51.0
1,2.51,2.51
1,2.51,2.51
1,9.95,9.95
4,3.75,15.0
12,0.42,5.04
12,8.5,102.0
8,2.55,20.4
1,3.75,3.75
4,1.25,5.0
2,1.65,3.3
2,5.91,11.82
1,0.29,0.29
3,2.1,6.300000000000001
1,25.49,25.49
6,2.95,17.700000000000003
2,2.55,5.1
1,3.75,3.75
10,1.65,16.5
1,7.62,7.62
6,2.95,17.700000000000003
1,0.43,0.43
1,14.43,14.43
4,2.1,8.4
4,5.91,23.64
3,1.65,4.949999999999999
12,2.1,25.200000000000003
1,2.95,2.95
6,1.06,6.36
1,5.91,5.91
3,2.95,8.850000000000001
6,2.1,12.600000000000001
144,1.25,180.0
12,0.42,5.04
4,2.95,11.8
1,1.87,1.87
1,2.95,2.95
12,0.65,7.800000000000001
12,0.85,10.2
1,8.47,8.47
1,5.91,5.91
2,2.51,5.02
8,3.75,30.0
30,1.95,58.5
2,1.66,3.32
2,1.95,3.9
3,4.21,12.629999999999999
1,0.85,0.85
1,9.95,9.95
2,0.85,1.7
1,1.66,1.66
24,2.55,61.199999999999996
1,2.1,2.1
1,5.06,5.06
1,0.85,0.85
2,1.66,3.32
6,2.51,15.059999999999999
24,0.85,20.4
6,2.95,17.700000000000003
1,4.21,4.21
2,8.47,16.94
3,1.45,4.35
-2,4.65,-9.3
2,8.5,17.0
3,5.95,17.85
2,8.47,16.94
1,0.0,0.0
2,5.06,10.12
1,10.17,10.17
24,3.39,81.36
1,1.95,1.95
-144,0.72,-103.67999999999999
12,2.1,25.200000000000003
4,1.65,6.6
6,2.1,12.600000000000001
1,5.91,5.91
1,1.66,1.66
1,4.95,4.95
6,2.95,17.700000000000003
2,2.95,5.9
1,1.66,1.66
4,12.75,51.0
2,0.29,0.58
1,1.66,1.66
-1,2.95,-2.95
2,2.55,5.1
1,3.75,3.75
5,1.95,9.75
2,0.81,1.62
2,1.65,3.3
24,0.42,10.08
2,8.47,16.94
2,1.25,2.5
12,1.65,19.799999999999997
8,3.95,31.6
8,1.25,10.0
3,1.65,4.949999999999999
1,3.36,3.36
2,1.66,3.32
1,1.25,1.25
12,0.42,5.04
2,0.95,1.9
24,1.45,34.8
2,2.1,4.2
2,1.66,3.32
1,1.45,1.45
1,5.91,5.91
1,0.85,0.85
12,1.25,15.0
72,1.06,76.32000000000001
1,3.95,3.95
43,7.62,327.66
1,3.36,3.36
1,5.94,5.94
4,1.25,5.0
2,7.95,15.9
4,2.51,10.04
6,2.95,17.700000000000003
24,1.25,30.0
-6,2.55,-15.299999999999999
-1,1.65,-1.65
1,4.21,4.21
12,0.85,10.2
5,4.95,24.75
1,1.95,1.95
1,2.95,2.95
14,2.1,29.400000000000002
2,2.95,5.9
1,1.25,1.25
1,1.66,1.66
5,4.65,23.25
1,3.25,3.25
12,1.25,15.0
5,2.51,12.549999999999999
1,0.55,0.55
3,0.0,0.0
-36,0.85,-30.599999999999998
1,4.21,4.21
1,4.21,4.21
12,2.95,35.400000000000006
24,0.55,13.200000000000001
3,1.25,3.75
1,5.06,5.06
9,1.25,11.25
1,2.55,2.55
1,14.43,14.43
108,8.47,914.7600000000001
8,0.85,6.8
1,2.51,2.51
7,3.36,23.52
6,4.95,29.700000000000003
128,2.55,326.4
4,2.1,8.4
8,1.65,13.2
12,1.25,15.0
4,3.45,13.8
10,6.75,67.5
12,2.95,35.400000000000006
4,0.85,3.4
1,4.25,4.25
2,0.42,0.84
1,20.38,20.38
2,1.25,2.5
1,12.72,12.72
36,1.25,45.0
4,2.55,10.2
2,2.51,5.02
4,3.75,15.0
1,5.06,5.06
3,1.25,3.75
1,1.65,1.65
1,1.66,1.66
2,1.45,2.9
48,0.85,40.8
1,0.85,0.85
2,0.85,1.7
1,3.36,3.36
20,3.75,75.0
3,0.43,1.29
10,5.06,50.599999999999994
1,3.36,3.36
3,2.51,7.529999999999999
4,1.69,6.76
5,0.85,4.25
4,1.66,6.64
6,3.39,20.34
3,4.95,14.850000000000001
-24,1.45,-34.8
1,3.36,3.36
1,4.21,4.21
1,16.95,16.95
1,1.28,1.28
24,0.55,13.200000000000001
1,3.36,3.36
3,0.29,0.8699999999999999
9,2.51,22.589999999999996
12,0.42,5.04
48,0.42,20.16
1,1.25,1.25
6,1.05,6.300000000000001
12,2.1,25.200000000000003
300,0.72,216.0
1,1.25,1.25
3,16.98,50.94
1,4.21,4.21
2,9.95,19.9
1,0.85,0.85
4,1.45,5.8
12,0.65,7.800000000000001
2,0.85,1.7
12,1.65,19.799999999999997
12,0.42,5.04
3,4.95,14.850000000000001
1,4.25,4.25
1,2.51,2.51
12,2.95,35.400000000000006
6,2.55,15.299999999999999
6,2.1,12.600000000000001
1,1.25,1.25
6,1.45,8.7
48,0.42,20.16
3,0.85,2.55
52,0.85,44.199999999999996
1,1.69,1.69
1,3.36,3.36
12,1.45,17.4
5,2.95,14.75
1,9.95,9.95
24,3.45,82.80000000000001
8,3.95,31.6
2,10.17,20.34
1,16.13,16.13
-1,1.95,-1.95
5,2.51,12.549999999999999
1,5.06,5.06
3,0.85,2.55
4,3.36,13.44
2,2.55,5.1
1,4.21,4.21
1,7.62,7.62
1,1.45,1.45
-6,8.95,-53.699999999999996
1,8.47,8.47
1,9.95,9.95
5,2.51,12.549999999999999
8,3.75,30.0
8,3.75,30.0
2,2.1,4.2
10,1.65,16.5
8,1.69,13.52
-3,1.65,-4.949999999999999
1,8.47,8.47
1,0.95,0.95
2,4.95,9.9
24,1.25,30.0
24,1.25,30.0
1,1.66,1.66
9,4.95,44.550000000000004
5,1.69,8.45
2,1.65,3.3
4,7.95,31.8
1,16.13,16.13
1,5.91,5.91
1,2.95,2.95
8,3.75,30.0
2,3.36,6.72
1,3.75,3.75
1,3.45,3.45
1,1.25,1.25
2,9.95,19.9
1,1.25,1.25
2,5.91,11.82
24,0.42,10.08
1,8.47,8.47
12,1.25,15.0
2,1.25,2.5
18,1.25,22.5
1,2.51,2.51
1,0.43,0.43
1,5.91,5.91
1,4.21,4.21
6,2.95,17.700000000000003
12,2.1,25.200000000000003
2,1.65,3.3
1,0.85,0.85
4,2.95,11.8
6,0.85,5.1
5,1.25,6.25
48,1.65,79.19999999999999
6,2.55,15.299999999999999
1,1.25,1.25
4,7.62,30.48
5,1.66,8.299999999999999
24,0.42,10.08
2,4.21,8.42
12,1.25,15.0
3,8.47,25.410000000000004
1,1.25,1.25
96,0.42,40.32
4,3.75,15.0
1,16.98,16.98
1,1.25,1.25
13,2.51,32.629999999999995
2,1.28,2.56
2,1.65,3.3
-2,2.1,-4.2
12,0.85,10.2
1,1.28,1.28
4,4.25,17.0
1,8.95,8.95
12,1.25,15.0
1,19.95,19.95
5,2.1,10.5
1,5.91,5.91
1,8.5,8.5
6,2.55,15.299999999999999
1,6.77,6.77
12,0.42,5.04
2,1.25,2.5
2,3.36,6.72
12,0.65,7.800000000000001
1,1.28,1.28
24,2.55,61.199999999999996
129,8.47,1092.63
1,8.47,8.47
1,5.91,5.91
3,12.75,38.25
12,0.85,10.2
6,1.25,7.5
2,20.38,40.76
1,2.55,2.55
24,1.65,39.599999999999994
6,2.95,17.700000000000003
12,0.85,10.2
4,3.75,15.0
1,1.28,1.28
-12,0.0,-0.0
1,3.75,3.75
1,0.85,0.85
6,2.95,17.700000000000003
1,0.85,0.85
2,1.65,3.3
1,1.65,1.65
1,3.36,3.36
96,2.55,244.79999999999998
8,1.65,13.2
8,3.75,30.0
12,0.85,10.2
1,2.51,2.51
1,1.25,1.25
28,8.47,237.16000000000003
6,1.65,9.899999999999999
3,2.95,8.850000000000001
12,2.1,25.200000000000003
1,1.25,1.25
1,10.17,10.17
5,1.65,8.25
1,2.51,2.51
4,0.85,3.4
1,9.95,9.95
3,3.36,10.08
4,2.1,8.4
2,4.65,9.3
10,1.65,16.5
18,0.43,7.74
24,0.55,13.200000000000001
3,4.21,12.629999999999999
6,4.95,29.700000000000003
4,0.55,2.2
1,8.47,8.47
24,2.1,50.400000000000006
2,4.25,8.5
6,5.95,35.7
1,4.95,4.95
24,0.42,10.08
2,2.51,5.02
4,6.75,27.0
5,0.85,4.25
1,5.09,5.09
48,0.55,26.400000000000002
12,1.25,15.0
6,2.75,16.5
12,2.55,30.599999999999998
1,7.62,7.62
7,2.51,17.57
1,4.24,4.24
1,1.65,1.65
48,0.85,40.8
1,4.25,4.25
2,3.36,6.72
4,2.1,8.4
4,2.95,11.8
6,2.95,17.700000000000003
24,0.85,20.4
2,7.95,15.9
1,4.21,4.21
12,1.25,15.0
1,0.42,0.42
200,1.65,330.0
2,0.85,1.7
1,4.25,4.25
24,2.1,50.400000000000006
1,1.66,1.66
1,16.98,16.98
25,0.42,10.5
1,4.21,4.21
12,1.25,15.0
5,0.43,2.15
2,1.25,2.5
1,0.85,0.85
5,1.65,8.25
2,4.65,9.3
3,4.95,14.850000000000001
3,4.21,12.629999999999999
10,1.25,12.5
1,16.13,16.13
6,2.95,17.700000000000003
1,3.36,3.36
1,0.85,0.85
1,3.36,3.36
16,0.42,6.72
1,0.42,0.42
12,0.42,5.04
3,2.1,6.300000000000001
1,0.95,0.95
1,1.25,1.25
1,8.47,8.47
1,1.25,1.25
6,3.39,20.34
2,4.21,8.42
1,21.23,21.23
1,0.85,0.85
2,11.02,22.04
1,1.65,1.65
1,1.65,1.65
6,1.06,6.36
12,0.42,5.04
1,3.75,3.75
4,3.75,15.0
1,1.28,1.28
1,2.51,2.51
2,2.55,5.1
100,1.65,165.0
1,2.51,2.51
12,0.85,10.2
1,1.66,1.66
2,0.55,1.1
6,3.36,20.16
4,2.51,10.04
1,1.25,1.25
1,8.47,8.47
8,0.42,3.36
4,3.75,15.0
1,11.87,11.87
1,0.85,0.85
2,4.21,8.42
3,0.85,2.55
1,4.25,4.25
1,3.75,3.75
2,4.21,8.42
3,12.75,38.25
24,2.1,50.400000000000006
2,4.95,9.9
1,8.47,8.47
12,1.25,15.0
1,2.1,2.1
4,3.36,13.44
12,0.85,10.2
2,1.65,3.3
1,2.1,2.1
8,3.75,30.0
7,1.66,11.62
1,4.21,4.21
3,1.66,4.9799999999999995
4,0.85,3.4
36,1.95,70.2
3,4.95,14.850000000000001
12,1.25,15.0
9,1.66,14.94
6,3.36,20.16
3,3.36,10.08
12,1.25,15.0
1,3.36,3.36
1,2.1,2.1
8,1.69,13.52
3,0.29,0.8699999999999999
2,7.95,15.9
48,0.29,13.919999999999998
6,2.95,17.700000000000003
2,2.55,5.1
1,3.75,3.75
1,3.36,3.36
4,5.95,23.8
12,4.95,59.400000000000006
1,2.1,2.1
1,0.95,0.95
1,7.62,7.62
12,0.85,10.2
3,5.91,17.73
7,2.51,17.57
1,4.25,4.25
1,4.95,4.95
3,1.95,5.85
2,9.95,19.9
2,5.06,10.12
2,9.95,19.9
2,5.91,11.82
12,1.25,15.0
2,0.55,1.1
1,1.66,1.66
2,1.65,3.3
1,0.85,0.85
-72,4.25,-306.0
4,4.21,16.84
3,1.45,4.35
1,1.65,1.65
-30,0.0,-0.0
6,2.95,17.700000000000003
-2,5.95,-11.9
12,0.85,10.2
1,5.91,5.91
1,11.87,11.87
1,4.95,4.95
2,0.85,1.7
12,1.25,15.0
4,1.45,5.8
1,2.51,2.51
4,3.36,13.44
1,21.23,21.23
2,4.21,8.42
48,1.25,60.0
24,1.25,30.0
3,11.02,33.06
2,8.47,16.94
1,4.21,4.21
1,1.65,1.65
108,2.1,226.8
3,2.95,8.850000000000001
1,2.1,2.1
3,5.91,17.73
7,0.43,3.01
1,2.51,2.51
4,3.75,15.0
5,6.35,31.75
1,1.25,1.25
6,2.95,17.700000000000003
4,7.95,31.8
12,1.49,17.88
1,5.91,5.91
4,2.1,8.4
2,0.42,0.84
72,1.69,121.67999999999999
2,5.06,10.12
2,1.25,2.5
1,0.42,0.42
3,16.13,48.39
1,16.98,16.98
32,2.75,88.0
6,3.75,22.5
1,1.66,1.66
1,4.21,4.21
25,0.42,10.5
6,2.55,15.299999999999999
24,0.29,6.959999999999999
1,1.66,1.66
1,3.36,3.36
1,2.13,2.13
3,2.1,6.300000000000001
6,0.85,5.1
6,1.65,9.899999999999999
36,0.72,25.919999999999998
6,1.65,9.899999999999999
9,3.36,30.24
6,2.95,17.700000000000003
2,3.36,6.72
12,1.65,19.799999999999997
3,4.95,14.850000000000001
50,1.65,82.5
1,1.65,1.65
1,3.75,3.75
2,8.5,17.0
24,1.65,39.599999999999994
1,3.36,3.36
50,0.34,17.0
1,8.47,8.47
1,7.62,7.62
12,1.65,19.799999999999997
12,0.55,6.6000000000000005
2,4.21,8.42
8,2.13,17.04
1,14.43,14.43
1,4.21,4.21
13,1.66,21.58
1,1.28,1.28
9,1.66,14.94
2,7.95,15.9
4,1.25,5.0
1,0.81,0.81
1,5.91,5.91
5,0.85,4.25
1,2.1,2.1
4,1.95,7.8
1,4.25,4.25
1,4.21,4.21
3,4.25,12.75
12,0.85,10.2
3,5.95,17.85
30,12.72,381.6
17,0.81,13.770000000000001
4,3.36,13.44
24,0.85,20.4
47,12.72,597.84
2,5.49,10.98
2,7.62,15.24
18,1.25,22.5
6,6.75,40.5
1,4.21,4.21
6,1.25,7.5
1,1.25,1.25
32,0.65,20.8
12,1.25,15.0
1,2.95,2.95
1,0.85,0.85
288,1.25,360.0
4,3.95,15.8
100,1.65,165.0
2,1.66,3.32
1,14.43,14.43
1,8.47,8.47
-24,3.81,-91.44
2,2.51,5.02
16,1.25,20.0
4,6.75,27.0
3,2.1,6.300000000000001
2,2.51,5.02
1,2.11,2.11
1,1.66,1.66
2,1.66,3.32
10,1.65,16.5
2,2.1,4.2
24,0.85,20.4
4,3.75,15.0
1,1.95,1.95
12,1.25,15.0
24,0.42,10.08
1,4.95,4.95
2,2.95,5.9
3,3.75,11.25
1,0.85,0.85
2,2.51,5.02
4,5.06,20.24
2,5.95,11.9
2,5.06,10.12
1,0.85,0.85
3,5.06,15.18
12,0.85,10.2
24,1.25,30.0
1,5.91,5.91
1,2.96,2.96
1,2.51,2.51
1,1.65,1.65
72,1.06,76.32000000000001
6,2.95,17.700000000000003
1,8.47,8.47
10,2.95,29.5
6,2.95,17.700000000000003
27,5.06,136.61999999999998
6,0.65,3.9000000000000004
1,3.36,3.36
4,3.75,15.0
1,16.98,16.98
10,1.25,12.5
12,1.95,23.4
2,7.62,15.24
5,3.75,18.75
12,1.25,15.0
1,2.95,2.95
3,0.85,2.55
24,1.25,30.0
16,1.95,31.2
2,1.45,2.9
1,1.66,1.66
1,4.21,4.21
